D:\Desktop\Data\IMG\center_2022_10_03_16_36_43_080.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_43_080.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_43_080.jpg, -0.4097583, 1, 0, 6.038194
D:\Desktop\Data\IMG\center_2022_10_03_16_36_43_182.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_43_182.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_43_182.jpg, -0.7116845, 1, 0, 7.111688
D:\Desktop\Data\IMG\center_2022_10_03_16_36_43_285.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_43_285.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_43_285.jpg, -0.6125081, 1, 0, 8.201
D:\Desktop\Data\IMG\center_2022_10_03_16_36_43_386.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_43_386.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_43_386.jpg, -0.3148564, 1, 0, 9.341584
D:\Desktop\Data\IMG\center_2022_10_03_16_36_43_487.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_43_487.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_43_487.jpg, -0.01265732, 1, 0, 10.44719
D:\Desktop\Data\IMG\center_2022_10_03_16_36_43_589.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_43_589.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_43_589.jpg, 0, 1, 0, 11.64159
D:\Desktop\Data\IMG\center_2022_10_03_16_36_43_690.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_43_690.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_43_690.jpg, 0, 1, 0, 12.6159
D:\Desktop\Data\IMG\center_2022_10_03_16_36_43_792.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_43_792.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_43_792.jpg, 0, 1, 0, 13.74039
D:\Desktop\Data\IMG\center_2022_10_03_16_36_43_892.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_43_892.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_43_892.jpg, -0.1588773, 1, 0, 14.68702
D:\Desktop\Data\IMG\center_2022_10_03_16_36_43_993.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_43_993.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_43_993.jpg, -0.2138943, 1, 0, 15.82228
D:\Desktop\Data\IMG\center_2022_10_03_16_36_44_094.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_44_094.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_44_094.jpg, 0, 1, 0, 16.8186
D:\Desktop\Data\IMG\center_2022_10_03_16_36_44_196.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_44_196.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_44_196.jpg, -0.2506047, 1, 0, 17.87171
D:\Desktop\Data\IMG\center_2022_10_03_16_36_44_299.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_44_299.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_44_299.jpg, -0.3307686, 1, 0, 19.0033
D:\Desktop\Data\IMG\center_2022_10_03_16_36_44_403.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_44_403.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_44_403.jpg, -0.03589562, 1, 0, 20.03903
D:\Desktop\Data\IMG\center_2022_10_03_16_36_44_506.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_44_506.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_44_506.jpg, -0.0233484, 1, 0, 21.00527
D:\Desktop\Data\IMG\center_2022_10_03_16_36_44_608.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_44_608.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_44_608.jpg, -0.2606178, 1, 0, 22.00163
D:\Desktop\Data\IMG\center_2022_10_03_16_36_44_708.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_44_708.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_44_708.jpg, 0, 1, 0, 22.97001
D:\Desktop\Data\IMG\center_2022_10_03_16_36_44_811.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_44_811.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_44_811.jpg, 0, 1, 0, 23.95226
D:\Desktop\Data\IMG\center_2022_10_03_16_36_44_911.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_44_911.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_44_911.jpg, -0.1891407, 1, 0, 24.90613
D:\Desktop\Data\IMG\center_2022_10_03_16_36_45_013.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_45_013.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_45_013.jpg, -0.3290533, 1, 0, 25.76711
D:\Desktop\Data\IMG\center_2022_10_03_16_36_45_114.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_45_114.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_45_114.jpg, -0.06731649, 1, 0, 26.71556
D:\Desktop\Data\IMG\center_2022_10_03_16_36_45_215.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_45_215.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_45_215.jpg, -0.3629341, 1, 0, 27.62144
D:\Desktop\Data\IMG\center_2022_10_03_16_36_45_318.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_45_318.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_45_318.jpg, -0.6008739, 1, 0, 28.48023
D:\Desktop\Data\IMG\center_2022_10_03_16_36_45_420.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_45_420.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_45_420.jpg, -0.2966246, 0.8049937, 0, 29.32075
D:\Desktop\Data\IMG\center_2022_10_03_16_36_45_524.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_45_524.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_45_524.jpg, 0, 0.8752483, 0, 29.95101
D:\Desktop\Data\IMG\center_2022_10_03_16_36_45_627.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_45_627.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_45_627.jpg, 0, 1, 0, 30.18945
D:\Desktop\Data\IMG\center_2022_10_03_16_36_45_729.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_45_729.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_45_729.jpg, 0, 0.7285198, 0, 30.13305
D:\Desktop\Data\IMG\center_2022_10_03_16_36_45_831.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_45_831.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_45_831.jpg, 0, 0.4191071, 0, 30.05725
D:\Desktop\Data\IMG\center_2022_10_03_16_36_45_931.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_45_931.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_45_931.jpg, 0, 0.1265813, 0, 29.97775
D:\Desktop\Data\IMG\center_2022_10_03_16_36_46_035.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_46_035.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_46_035.jpg, 0, 0.1476402, 0, 29.74286
D:\Desktop\Data\IMG\center_2022_10_03_16_36_46_135.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_46_135.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_46_135.jpg, 0, 0.4442379, 0, 29.78647
D:\Desktop\Data\IMG\center_2022_10_03_16_36_46_237.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_46_237.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_46_237.jpg, 0, 0.8003139, 0, 30.12763
D:\Desktop\Data\IMG\center_2022_10_03_16_36_46_340.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_46_340.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_46_340.jpg, 0, 1, 0, 30.18975
D:\Desktop\Data\IMG\center_2022_10_03_16_36_46_442.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_46_442.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_46_442.jpg, 0, 1, 0, 30.19145
D:\Desktop\Data\IMG\center_2022_10_03_16_36_46_545.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_46_545.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_46_545.jpg, -0.0568776, 1, 0, 30.18962
D:\Desktop\Data\IMG\center_2022_10_03_16_36_46_648.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_46_648.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_46_648.jpg, -0.2875467, 1, 0, 30.16981
D:\Desktop\Data\IMG\center_2022_10_03_16_36_46_750.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_46_750.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_46_750.jpg, 0, 1, 0, 30.18906
D:\Desktop\Data\IMG\center_2022_10_03_16_36_46_852.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_46_852.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_46_852.jpg, 0, 1, 0, 30.18989
D:\Desktop\Data\IMG\center_2022_10_03_16_36_46_956.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_46_956.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_46_956.jpg, -0.1992972, 1, 0, 30.18167
D:\Desktop\Data\IMG\center_2022_10_03_16_36_47_059.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_47_059.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_47_059.jpg, -0.3118026, 1, 0, 30.17626
D:\Desktop\Data\IMG\center_2022_10_03_16_36_47_160.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_47_160.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_47_160.jpg, -0.01654891, 1, 0, 30.18779
D:\Desktop\Data\IMG\center_2022_10_03_16_36_47_264.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_47_264.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_47_264.jpg, 0, 1, 0, 30.18998
D:\Desktop\Data\IMG\center_2022_10_03_16_36_47_368.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_47_368.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_47_368.jpg, 0, 1, 0, 30.19016
D:\Desktop\Data\IMG\center_2022_10_03_16_36_47_469.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_47_469.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_47_469.jpg, 0, 1, 0, 30.19017
D:\Desktop\Data\IMG\center_2022_10_03_16_36_47_572.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_47_572.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_47_572.jpg, 0, 1, 0, 30.19017
D:\Desktop\Data\IMG\center_2022_10_03_16_36_47_674.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_47_674.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_47_674.jpg, 0, 1, 0, 30.19017
D:\Desktop\Data\IMG\center_2022_10_03_16_36_47_776.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_47_776.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_47_776.jpg, 0, 1, 0, 30.19142
D:\Desktop\Data\IMG\center_2022_10_03_16_36_47_877.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_47_877.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_47_877.jpg, 0, 1, 0, 30.19053
D:\Desktop\Data\IMG\center_2022_10_03_16_36_47_981.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_47_981.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_47_981.jpg, 0, 1, 0, 30.19067
D:\Desktop\Data\IMG\center_2022_10_03_16_36_48_083.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_48_083.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_48_083.jpg, -0.06032671, 1, 0, 30.18981
D:\Desktop\Data\IMG\center_2022_10_03_16_36_48_186.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_48_186.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_48_186.jpg, -0.3642213, 1, 0, 30.15906
D:\Desktop\Data\IMG\center_2022_10_03_16_36_48_288.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_48_288.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_48_288.jpg, -0.2840572, 1, 0, 30.18577
D:\Desktop\Data\IMG\center_2022_10_03_16_36_48_390.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_48_390.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_48_390.jpg, 0, 1, 0, 30.18687
D:\Desktop\Data\IMG\center_2022_10_03_16_36_48_493.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_48_493.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_48_493.jpg, 0, 1, 0, 30.18963
D:\Desktop\Data\IMG\center_2022_10_03_16_36_48_597.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_48_597.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_48_597.jpg, 0, 1, 0, 30.1895
D:\Desktop\Data\IMG\center_2022_10_03_16_36_48_700.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_48_700.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_48_700.jpg, 0, 1, 0, 30.19054
D:\Desktop\Data\IMG\center_2022_10_03_16_36_48_804.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_48_804.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_48_804.jpg, 0, 1, 0, 30.19021
D:\Desktop\Data\IMG\center_2022_10_03_16_36_48_908.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_48_908.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_48_908.jpg, -0.0204024, 1, 0, 30.19071
D:\Desktop\Data\IMG\center_2022_10_03_16_36_49_008.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_49_008.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_49_008.jpg, -0.3083082, 1, 0, 30.16685
D:\Desktop\Data\IMG\center_2022_10_03_16_36_49_111.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_49_111.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_49_111.jpg, -0.1801206, 1, 0, 30.19025
D:\Desktop\Data\IMG\center_2022_10_03_16_36_49_212.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_49_212.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_49_212.jpg, 0, 1, 0, 30.1891
D:\Desktop\Data\IMG\center_2022_10_03_16_36_49_314.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_49_314.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_49_314.jpg, 0, 1, 0, 30.19
D:\Desktop\Data\IMG\center_2022_10_03_16_36_49_415.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_49_415.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_49_415.jpg, 0, 1, 0, 30.19013
D:\Desktop\Data\IMG\center_2022_10_03_16_36_49_518.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_49_518.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_49_518.jpg, 0, 1, 0, 30.18869
D:\Desktop\Data\IMG\center_2022_10_03_16_36_49_620.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_49_620.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_49_620.jpg, 0, 1, 0, 30.19054
D:\Desktop\Data\IMG\center_2022_10_03_16_36_49_721.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_49_721.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_49_721.jpg, 0, 1, 0, 30.1901
D:\Desktop\Data\IMG\center_2022_10_03_16_36_49_823.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_49_823.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_49_823.jpg, 0, 1, 0, 30.19081
D:\Desktop\Data\IMG\center_2022_10_03_16_36_49_923.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_49_923.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_49_923.jpg, -0.1643277, 1, 0, 30.18217
D:\Desktop\Data\IMG\center_2022_10_03_16_36_50_026.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_50_026.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_50_026.jpg, -0.4627755, 1, 0, 30.14589
D:\Desktop\Data\IMG\center_2022_10_03_16_36_50_127.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_50_127.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_50_127.jpg, -0.3114672, 1, 0, 30.18924
D:\Desktop\Data\IMG\center_2022_10_03_16_36_50_232.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_50_232.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_50_232.jpg, -0.01992241, 1, 0, 30.18727
D:\Desktop\Data\IMG\center_2022_10_03_16_36_50_331.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_50_331.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_50_331.jpg, 0, 1, 0, 30.18907
D:\Desktop\Data\IMG\center_2022_10_03_16_36_50_435.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_50_435.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_50_435.jpg, 0, 1, 0, 30.18977
D:\Desktop\Data\IMG\center_2022_10_03_16_36_50_535.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_50_535.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_50_535.jpg, 0, 1, 0, 30.19031
D:\Desktop\Data\IMG\center_2022_10_03_16_36_50_637.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_50_637.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_50_637.jpg, 0, 1, 0, 30.19011
D:\Desktop\Data\IMG\center_2022_10_03_16_36_50_740.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_50_740.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_50_740.jpg, 0, 1, 0, 30.19079
D:\Desktop\Data\IMG\center_2022_10_03_16_36_50_843.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_50_843.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_50_843.jpg, 0, 1, 0, 30.1903
D:\Desktop\Data\IMG\center_2022_10_03_16_36_50_945.jpg, D:\Desktop\Data\IMG\left_2022_10_03_16_36_50_945.jpg, D:\Desktop\Data\IMG\right_2022_10_03_16_36_50_945.jpg, 0, 1, 0, 30.19022
